,pc,ld,m0,m1,m2,m3,m4,m5,m6,m7,m8,m9,m10,m11,m12,m13,m14,ma,pred
9829,2,124.39,84.0,4.0,84.0,15.232,119.973,14.28,180.6,9.2024,190.3335,9.796,171.9795,14.2616,127.785,11.4944,182.406,0,0
9830,1,147.57,63.0,0.0,73.5,14.5056,139.083,15.2424,166.11,8.9048,192.423,9.1384,159.831,13.7368,127.008,14.536,157.542,3,0
9831,4,117.32,94.5,4.8,63.0,13.6088,119.91,13.4336,179.361,9.9768,199.78686732152738,9.0496,187.8555,15.334764208456244,131.8275,13.8216,182.406,1,0
9832,2,93.1,136.5,13.6,84.0,15.4552,119.2065,13.69768284260269,180.0645,9.1584,185.9235,8.7832,188.1495,13.3304,141.9285,14.4024,182.238,0,0
9833,2,142.9,21.0,9.6,94.5,13.0864,129.0555,13.9072,194.565,10.8232,199.78686732152738,8.3944,173.8275,15.424,124.1835,13.0112,179.781,0,0
9834,4,138.17,63.0,4.0,73.5,13.5248,117.474,12.804,183.8943132959058,9.44,181.2405,10.316,197.421,13.6832,155.4735,13.9856,177.4815,1,0
9835,3,108.58,0.0,8.8,94.5,15.0816,126.7245,14.704,178.71,8.8136,192.297,10.3672,163.7055,15.9888,113.232,12.0576,166.005,3,0
9836,3,145.42,31.5,12.8,10.5,15.3384,132.9405,13.1176,190.7955,9.36,213.066,8.8816,180.726,13.448,113.5785,12.0416,180.117,3,0
9837,2,106.93,147.0,1.6,73.5,14.2672,142.317,14.336,187.5825,10.512,203.5215,9.756,156.4185,15.4888,121.8735,13.1048,163.9155,0,0
9838,1,118.01,73.5,7.2,31.5,14.241585379434216,101.7345,14.584,200.046,9.1856,200.4135,9.143454445837396,168.3045,15.2568,125.6955,11.9128,151.7775,3,0
9839,0,145.14,31.5,9.6,31.5,14.2888,110.6385,12.7104,193.2105,9.4448,182.805,8.9088,145.026,16.0928,134.5365,12.5304,168.5308173850917,2,0
9840,4,81.48,105.0,8.0,94.5,14.6256,125.874,14.5144,193.7145,9.9784,199.78686732152738,9.7408,146.7795,15.4816,116.3715,13.0376,151.305,1,1
9841,2,100.91,42.0,7.2,42.0,14.241585379434216,135.387,13.1224,198.2715,9.5816,211.8165,9.2592,161.2065,12.9,102.627,12.004,178.101,0,0
9842,3,92.65,21.0,12.0,115.5,14.42,139.692,12.2872,182.826,10.0816,215.0925,8.2528,180.5265,15.9152,122.86838824694618,12.82,131.8485,3,0
9843,0,112.84,42.0,5.6,63.0,15.3544,135.24,14.8208,189.357,10.3584,211.1025,10.96,151.2945,14.664,119.427,11.7224,192.759,2,1
9844,2,86.67,147.0,7.2,63.0,13.5328,124.887,13.644,195.069,9.380174600844192,181.335,8.3288,189.903,15.334764208456244,122.01,12.3848,188.9685,0,0
9845,3,175.92,84.0,4.8,10.5,15.2144,112.14,14.7528,191.6145,9.0672,200.9595,10.1256,170.2155,16.544,142.821,12.5224,149.331,3,0
9846,4,165.89,84.0,10.4,126.0,14.0816,127.7955,13.7008,174.657,7.8432,200.529,8.8328,170.667,15.72,139.251,11.1272,164.703,1,0
9847,2,99.52,126.0,7.2,52.5,13.9648,117.411,15.3496,190.9215,9.7048,185.2725,8.9152,147.945,14.8296,127.2495,13.2984,161.301,0,0
9848,2,82.86,52.5,10.4,94.5,14.241585379434216,136.6995,14.2032,189.7455,8.3896,190.4385,8.9424,191.8035,14.6184,96.096,13.4744,162.267,0,0
9849,4,83.24,31.5,3.2,84.0,14.036,109.4835,13.7872,179.9805,8.1704,197.883,8.5496,206.7975,16.5384,127.8585,11.4728,186.4905,1,0
9850,2,150.99,42.0,6.4,94.5,14.436,125.538,12.5432,171.2865,9.9024,195.174,8.5512,159.4845,15.334764208456244,129.738,10.936,169.6065,0,1
9851,2,93.79,105.0,3.2,105.0,13.796,127.1025,11.9736,175.0875,9.4168,194.6805,9.5464,174.825,15.176,118.1145,12.732,162.036,0,0
9852,1,133.38,126.0,0.0,126.0,14.7232,115.9515,14.664,176.988,9.9656,207.1965,9.0816,178.311,14.0824,127.9845,12.9304,168.5308173850917,3,0
9853,3,185.89,136.5,4.8,10.5,14.9144,126.8085,13.492,196.98,9.6576,191.9085,9.1752,163.443,14.8256,89.1765,12.5032,199.941,3,0
9854,1,148.12,136.5,0.8,52.5,12.932,131.6385,15.272,187.0155,8.6496,199.71,9.084,168.084,14.124,104.538,11.1168,165.942,3,0
9855,2,97.29,94.5,3.2,94.5,13.468,127.113,14.6248,177.723,10.7,202.3875,9.2088,151.641,14.9288,129.843,11.3264,179.3715,0,0
9856,3,81.55,115.5,5.6,31.5,14.8696,124.761,12.716,182.7105,9.3712,198.9015,9.6152,183.603,14.5168,124.467,13.3592,184.926,3,0
9857,4,84.27,42.0,7.2,73.5,13.996,136.395,14.2968,194.355,8.748,200.487,8.4816,172.347,15.5552,133.287,12.5672,178.5105,1,0
9858,3,109.79,157.5,5.6,21.0,14.3856,120.3825,14.3792,182.427,9.0544,197.043,8.3424,174.6045,13.0248,107.3625,12.72,156.9435,3,0
9859,2,167.35,73.5,4.8,73.5,16.0728,131.9955,14.7568,198.7545,9.32,190.5435,8.8232,153.5625,15.3016,115.0905,12.72,169.7115,0,0
9860,1,128.96,147.0,3.2,42.0,13.3848,103.6035,13.5232,192.927,8.9688,200.4975,9.9832,171.36,13.3944,126.336,13.4024,171.444,3,0
9861,3,79.9,147.0,8.0,63.0,15.7936,107.016,12.216,182.3115,8.916,215.04,10.1288,180.957,14.3744,103.929,13.0976,160.293,3,0
9862,0,146.8,52.5,9.6,31.5,14.9248,134.9775,14.5752,164.7765,9.4784,206.5875,9.2272,180.789,15.4296,93.5445,12.7808,151.3365,2,1
9863,4,151.17,136.5,2.4,73.5,13.0912,131.5335,14.46,196.1295,9.3144,212.1735,9.143454445837396,124.53,14.8528,76.0095,12.2944,178.5,1,0
9864,3,59.63,63.0,8.0,52.5,15.716,140.112,14.2152,166.257,9.4384,187.131,8.768,155.2425,14.948,121.9785,12.9024,186.7425,3,0
9865,4,84.7,21.0,7.2,73.5,15.388,113.106,12.4888,188.202,10.0928,199.78686732152738,7.792,177.702,14.3488,140.868,13.8352,180.957,1,0
9866,2,69.58,21.0,4.0,52.5,15.2528,112.0035,14.5984,199.4685,9.1944,200.7075,8.8096,188.79,13.8616,116.697,13.0624,154.1505,0,0
9867,3,94.02,21.0,10.4,31.5,13.5736,119.3745,12.852,203.2485,10.592,211.7745,9.7744,172.6515,15.2896,114.429,12.3144,168.5308173850917,3,0
9868,2,121.6,21.0,6.4,94.5,14.2304,115.647,12.0688,164.451,8.4512,187.9395,9.4128,162.666,15.616,140.7315,12.0824,145.068,0,0
9869,4,74.74,52.5,5.6,94.5,15.3744,121.653,14.9288,171.129,10.332,205.947,10.024,164.619,15.9216,122.094,12.52185326061181,180.999,1,1
9870,3,175.0,52.5,1.6,10.5,15.5088,139.125,14.6168,183.5505,9.4928,200.34,8.456,158.6865,15.2856,118.1985,11.5088,168.5308173850917,3,1
9871,2,231.11,52.5,8.8,84.0,14.5416,112.8645,13.9824,179.0355,8.6496,191.4675,9.143454445837396,181.671,16.0192,117.0015,11.7112,164.934,0,0
9872,4,129.99,94.5,6.4,21.0,13.664,120.8655,13.0288,183.8943132959058,9.380174600844192,198.4815,10.2288,159.327,14.9784,109.7355,11.34,166.782,1,0
9873,4,172.49,84.0,13.6,126.0,13.5048,112.287,13.9168,169.575,9.380174600844192,195.405,9.6432,161.028,15.2096,128.8245,12.9024,168.882,1,0
9874,0,100.95,94.5,6.4,73.5,14.9752,123.48,13.5376,172.2525,8.396,216.699,8.7376,168.0945,15.8688,128.541,12.0888,154.8435,2,0
9875,2,157.41,189.0,8.0,31.5,13.1408,121.947,14.7864,200.8125,8.984,201.3795,9.3352,146.391,13.7848,128.814,10.4104,166.8975,0,0
9876,4,133.59,84.0,7.2,84.0,13.0048,132.426,12.3704,162.3405,8.9936,213.591,9.0376,165.606,14.8608,123.9945,12.0096,154.8855,1,0
9877,1,62.49,147.0,5.6,42.0,14.744,114.24,14.2112,182.595,9.5904,186.816,9.6816,173.859,14.2064,143.2935,12.6536,179.403,3,1
9878,3,160.85,105.0,5.6,21.0,14.1576,105.0525,12.8856,178.29,9.9344,199.038,10.9928,186.6795,14.6632,88.0215,12.508,148.512,3,0
9879,1,79.77,147.0,5.6,52.5,14.324,106.68,13.9912,171.8955,8.7824,193.7775,10.1152,169.2395625349097,16.6528,123.7845,11.4408,180.5055,3,0
9880,4,116.68,147.0,5.6,63.0,14.2352,109.263,12.848,174.342,8.7088,210.0525,9.2376,169.2395625349097,15.42,130.4835,11.436,144.963,1,1
9881,0,94.91,63.0,8.8,52.5,14.3664,119.532,14.5064,177.5655,9.3648,195.909,9.4792,149.7405,16.524,104.895,11.7352,131.628,2,0
9882,1,114.64,52.5,0.0,105.0,14.4896,134.148,14.0912,181.839,8.6448,191.2155,8.044,167.8215,14.924,151.6725,13.1448,165.0075,3,0
9883,3,83.2,73.5,5.6,105.0,14.1792,126.63,12.5008,172.494,9.3912,199.78686732152738,9.4072,193.1475,13.7104,130.221,12.0176,205.1595,3,0
9884,3,138.85,84.0,9.6,21.0,14.816,135.0615,13.8008,177.0195,8.7976,202.146,9.2256,163.3485,16.5064,121.884,11.1728,151.3785,3,0
9885,1,174.31,84.0,7.2,63.0,14.1568,113.9985,14.0576,193.053,8.688,199.3845,9.4784,195.3,16.6296,154.266,12.4328,154.9905,3,0
9886,1,119.68,147.0,4.0,42.0,13.7936,132.951,14.1352,198.723,9.6856,185.325,7.676,179.424,17.1408,134.9775,11.816,189.8715,3,0
9887,4,129.39,73.5,4.8,31.5,13.7416,122.262,14.2696,182.259,8.74,208.488,7.7888,185.535,16.3184,96.9255,11.924,166.74,1,0
9888,1,80.79,126.0,1.6,42.0,13.2816,112.518,14.2048,176.6205,9.632,203.4585,9.0256,156.1245,15.7928,90.552,14.24,156.513,3,0
9889,1,120.93,42.0,2.4,31.5,15.0072,120.981,13.0608,161.175,8.8744,187.4565,9.143454445837396,157.0275,15.334764208456244,113.5365,11.8376,187.278,3,0
9890,1,76.65,73.5,8.8,126.0,14.1568,124.1415,14.0496,174.8775,8.4672,186.375,10.3712,162.099,14.3736,140.049,13.1376,158.067,3,0
9891,4,146.72,73.5,16.0,42.0,14.6136,125.811,12.9712,188.1495,9.3224,203.826,9.6696,165.3435,13.8704,116.046,10.4872,178.5945,1,0
9892,2,80.65,31.5,6.4,105.0,14.756,111.3,13.4312,185.493,9.380174600844192,184.926,8.1936,150.024,16.1352,120.771,14.0752,173.523,0,0
9893,3,117.71,168.0,8.0,63.0,12.3944,120.477,13.6376,193.0845,9.1768,203.0385,9.8488,169.2395625349097,15.5728,123.7005,12.5016,169.848,3,0
9894,1,91.19,42.0,5.6,147.0,13.4096,103.7085,12.372,179.298,10.2696,194.691,9.2912,167.5485,17.8752,127.3125,12.52185326061181,203.1015,3,0
9895,3,124.23,0.0,12.0,52.5,13.3088,131.04,14.1688,180.1275,8.124,200.4555,8.568,175.6335,15.0176,123.942,13.2416,159.7995,3,0
9896,3,208.66,63.0,6.4,52.5,14.3696,134.7885,14.5952,180.012,9.7072,199.78686732152738,8.5968,162.099,14.5328,127.2075,13.4048,158.1825,3,0
9897,1,115.59,63.0,1.6,42.0,14.7144,116.55,14.0088,174.615,10.4328,207.0915,10.2584,164.682,14.2016,122.86838824694618,13.7712,188.5695,3,0
9898,1,91.12,31.5,4.0,73.5,14.7352,110.2185,14.0496,180.915,8.704,195.3105,10.5168,176.568,14.3008,99.8655,12.4792,129.4545,3,0
9899,1,160.15,73.5,6.4,73.5,13.5648,120.582,13.5192,190.155,9.5424,217.413,9.143454445837396,158.13,17.432,122.86838824694618,11.6248,159.138,3,1
9900,2,107.67,73.5,9.6,94.5,14.6624,120.1935,14.236,196.4235,8.58,213.8115,8.9592,169.2395625349097,14.8344,140.154,10.744,155.2425,0,1
9901,1,54.07,178.5,1.6,21.0,14.8304,127.3335,12.4968,178.122,10.096,193.137,10.128,166.4775,14.7272,143.6505,13.312,189.693,3,0
9902,3,129.97,52.5,6.4,63.0,14.5936,131.7225,13.6104,199.227,8.8816,186.8685,8.1952,177.6075,15.6088,106.428,12.2048,172.5885,3,0
9903,0,143.38,73.5,9.6,63.0,14.1184,130.935,13.8952,170.709,10.0488,201.6525,10.3096,178.479,14.288,138.0855,12.52185326061181,164.3985,2,0
9904,0,134.36,10.5,4.8,105.0,13.416,140.259,13.4928,174.7725,9.380174600844192,201.8205,8.4672,161.889,15.9584,136.584,12.2632,159.1485,2,0
9905,0,75.58,115.5,4.0,42.0,14.9376,119.8575,14.1936,191.2575,8.9784,189.3675,9.0032,168.5775,16.4864,107.8035,13.0056,157.7205,2,0
9906,3,115.12,105.0,8.0,21.0,15.3488,132.846,13.6352,174.1845,9.7072,189.798,9.6424,165.27,12.2312,111.006,11.2624,159.9675,3,0
9907,0,140.94,52.5,16.8,31.5,13.7808,132.8355,13.5904,170.9715,9.1288,192.2235,9.143454445837396,143.178,16.012,135.408,13.0832,191.3835,2,0
9908,0,79.94,10.5,16.8,10.5,15.1992,120.876,13.884,187.9815,10.1832,194.376,9.4904,170.0055,16.7472,127.407,12.52185326061181,141.33,2,0
9909,4,91.56,63.0,12.8,126.0,15.032,112.4025,14.288,169.113,9.768,202.6815,10.196,147.357,14.6824,111.258,13.0968,154.1715,1,0
9910,0,96.82,31.5,5.6,42.0,14.444,116.403,12.6864,165.1755,9.988,198.5865,8.1968,163.6215,16.516,143.6505,11.6048,159.1485,2,0
9911,0,89.99,10.5,2.4,147.0,15.8656,110.775,13.1976,190.953,9.7888,193.3155,9.143454445837396,180.327,15.6424,122.86838824694618,12.3968,148.869,2,1
9912,3,120.34,42.0,2.4,136.5,15.18,115.626,13.696,191.4465,9.2464,191.0265,8.988,184.6635,17.5096,102.06,12.52185326061181,170.6775,3,0
9913,3,114.75,136.5,4.8,21.0,14.5744,141.162,13.4072,178.6995,9.8752,191.4885,8.6144,156.324,14.4088,112.3605,12.7424,184.1175,3,1
9914,2,122.74,31.5,6.4,84.0,15.3432,121.9785,13.9536,171.5385,9.1512,196.1085,9.3232,165.06,12.064,124.803,14.716,166.257,0,0
9915,0,96.72,94.5,8.0,10.5,13.8224,132.174,14.0032,167.7795,9.044,210.504,9.4032,179.361,15.4712,94.5735,14.3088,196.6125,2,0
9916,3,91.21,94.5,4.8,21.0,14.128,137.9805,13.8816,185.01,9.356,194.0085,9.4672,169.092,15.6,122.86838824694618,12.5056,169.7325,3,0
9917,4,130.76,73.5,7.2,73.5,12.8504,142.9155,14.368,183.7605,9.1376,202.4715,9.6432,162.876,16.3288,113.988,12.6952,159.747,1,0
9918,0,128.02,105.0,8.0,52.5,14.188,122.5035,14.228,173.8695,11.1232,186.774,8.9952,175.14,12.8744,149.373,12.52185326061181,173.7015,2,0
9919,1,132.74,115.5,0.8,21.0,14.6,132.1635,13.8392,186.8685,8.1608,190.008,9.0672,180.7785,15.9184,148.1025,12.4384,163.1595,3,0
9920,2,114.87,31.5,8.8,136.5,14.5528,119.49,13.196,193.5465,10.6768,214.5045,8.4944,158.382,13.6888,122.86838824694618,10.6752,179.2035,0,0
9921,3,153.55,115.5,4.8,84.0,13.692,131.8275,13.8728,185.01,8.7696,210.9135,8.7424,163.7895,15.334764208456244,134.8935,13.8632,149.835,3,0
9922,0,138.38,42.0,16.8,31.5,14.676,142.674,14.4912,193.389,8.3952,199.773,7.3464,162.0465,16.0704,139.2405,14.1752,168.5308173850917,2,1
9923,2,102.95,147.0,8.0,10.5,13.5088,115.059,12.5304,180.306,9.2816,187.593,10.2144,197.0115,14.2344,121.9155,10.2072,172.179,0,0
9924,0,108.19,21.0,6.4,52.5,14.5944,128.373,13.6224,183.8943132959058,8.8872,208.6665,8.0928,178.2165,15.8784,116.067,12.52185326061181,143.64,2,0
9925,2,122.41,21.0,17.6,73.5,13.368,103.488,15.204,194.103,9.3088,210.126,8.8336,185.6295,14.58,140.8785,11.1952,155.778,0,0
9926,1,120.18,105.0,1.6,31.5,14.1672,133.182,13.3008,182.5215,8.6496,211.5645,8.8208,166.9815,13.2616,121.128,11.5248,172.809,3,0
9927,4,91.57,63.0,8.0,42.0,14.84,124.299,15.54,195.4155,10.8032,194.8065,8.6816,169.2395625349097,14.5376,155.0535,11.5944,178.6575,1,0
9928,1,132.75,10.5,1.6,73.5,15.0776,122.724,13.8744,214.179,9.3352,207.144,9.3472,170.6985,16.636,131.6805,12.052,154.5705,3,0
9929,3,153.05,178.5,4.8,63.0,15.236,114.8175,14.3632,176.3475,10.0616,182.952,8.7792,160.482,13.8704,113.2635,13.0216,185.8605,3,0
9930,4,186.42,73.5,10.4,52.5,14.9784,127.1025,15.5928,177.093,9.1,210.0945,7.7752,157.4265,14.9768,114.2925,11.5064,155.9985,1,0
9931,0,76.69,84.0,4.0,73.5,13.4864,106.596,12.3664,181.1985,9.5536,214.599,8.6832,157.1955,15.9568,115.4475,12.9472,188.6535,2,0
9932,3,88.43,115.5,6.4,84.0,13.6336,129.15,13.7824,162.855,10.156,199.143,9.6056,165.144,13.4808,122.7975,13.3904,182.1855,3,0
9933,0,90.66,42.0,8.8,105.0,14.4296,128.1735,13.844,194.1975,9.8224,212.5305,8.4248,178.71,15.0872,103.6665,13.7672,141.9915,2,0
9934,1,85.79,94.5,4.8,94.5,14.0504,135.03,13.3944,187.5825,10.2456,196.2135,9.644,162.9075,15.6848,135.513,11.8112,181.167,3,0
9935,3,115.09,63.0,4.8,42.0,14.6464,117.075,13.92,192.024,10.1952,199.395,9.0456,168.189,15.1008,108.381,14.0208,176.4105,3,1
9936,4,95.38,21.0,7.2,21.0,14.752,109.704,13.7576,176.526,10.5472,207.8055,8.6368,171.528,16.1728,94.8675,12.0504,183.687,1,0
9937,2,113.98,84.0,4.0,136.5,14.328,131.1345,13.844,206.388,8.1128,200.34,10.2976,185.5875,14.5816,130.053,14.3456,174.909,0,1
9938,0,134.89,52.5,7.2,52.5,14.0944,123.9525,13.7024,198.3555,8.1304,209.3595,8.9216,162.4035,15.2928,113.9985,13.7184,115.815,2,1
9939,4,73.05,73.5,7.2,94.5,13.7072,122.367,12.7032,172.809,9.376,206.955,10.4016,178.0275,15.9184,105.6615,13.2664,154.9275,1,0
9940,1,174.69,115.5,2.4,94.5,13.9104,120.8235,14.004,199.899,10.4664,213.7485,8.5696,171.0555,15.096,113.715,12.832,187.8765,3,1
9941,3,83.4,168.0,9.6,168.0,14.9024,125.076,13.884,172.0425,8.5264,197.379,8.9232,181.5135,15.7328,100.632,12.9976,176.2635,3,0
9942,4,55.02,94.5,4.8,94.5,13.7392,130.0215,13.1608,209.454,8.5208,212.7615,9.872,165.417,15.9728,122.86838824694618,13.2672,168.462,1,1
9943,4,162.19,84.0,8.8,136.5,14.3056,125.0445,13.4696,180.9675,8.8616,209.097,8.4336,160.587,15.1056,116.6025,12.52185326061181,141.981,1,0
9944,3,144.14,84.0,12.0,84.0,16.2536,132.1635,14.8912,186.0915,9.5128,199.78686732152738,8.4768,174.699,14.28,104.349,12.52185326061181,137.445,3,0
9945,0,76.21,52.5,8.8,31.5,13.9776,100.9995,14.0544,179.8545,10.5664,211.1445,9.2064,185.2935,17.3896,124.7085,12.4528,191.9295,2,0
9946,2,107.13,63.0,3.2,84.0,13.7432,120.54,13.6088,176.295,10.1728,206.199,9.7184,178.563,14.7696,115.122,12.9656,166.026,0,1
9947,2,112.74,84.0,2.4,63.0,15.0528,124.152,13.0376,187.299,9.2192,195.426,11.1496,160.0095,15.2736,114.24,11.5136,166.6665,0,0
9948,3,73.71,52.5,11.2,21.0,15.9664,106.281,14.04,186.669,9.2656,213.2445,8.9288,175.7385,14.0848,125.601,11.5368,211.197,3,0
9949,4,117.37,42.0,7.2,31.5,13.3688,128.4885,12.704,190.5645,9.3112,206.661,10.8368,175.539,15.252,122.6505,12.492,163.632,1,0
9950,2,195.54,52.5,9.6,126.0,14.856,137.6655,12.696,178.8255,9.7832,216.3735,10.1944,151.977,17.2992,142.59,10.2944,168.294,0,0
9951,0,172.34,52.5,8.8,52.5,16.164,118.5135,13.7296,182.406,10.7376,204.7185,10.0528,194.691,14.7872,121.548,11.3512,153.846,2,0
9952,2,96.38,31.5,3.2,105.0,15.9616,120.2565,12.7256,178.269,10.3232,184.4745,9.896,170.7615,15.334764208456244,114.5235,12.9904,165.5955,0,0
9953,2,106.59,42.0,9.6,52.5,15.1328,124.467,14.3696,182.8995,9.1512,194.0085,8.2272,176.4525,13.5192,131.922,14.1536,181.6815,0,1
9954,0,178.03,147.0,8.0,52.5,14.396,127.848,12.5648,196.6125,9.7008,190.89,9.3256,191.541,16.4168,122.86838824694618,12.3312,189.42,2,0
9955,3,185.44,42.0,4.0,115.5,13.9152,108.6645,14.7272,196.833,8.4392,200.9805,9.548,175.56,13.5448,99.624,12.668,168.5308173850917,3,0
9956,1,108.96,126.0,0.8,10.5,13.3656,108.213,14.6712,205.0125,9.6536,198.387,10.0456,174.8145,13.84,138.432,13.1824,163.38,3,0
9957,0,111.67,63.0,8.8,126.0,13.192,123.4275,12.9448,179.6025,8.2128,197.442,9.1472,169.3545,17.2872,146.685,13.2712,152.964,2,1
9958,4,173.99,73.5,12.0,126.0,14.6816,112.5915,13.8072,187.4355,9.656,192.6645,8.8664,195.258,14.1688,138.0015,12.9248,158.235,1,1
9959,3,152.28,31.5,8.0,105.0,13.1856,123.2073365962834,13.904,183.8943132959058,9.4704,194.313,9.7064,153.447,13.18,100.1175,13.8112,170.5305,3,1
9960,2,150.42,52.5,4.0,84.0,14.241585379434216,135.3765,12.908,189.609,10.6464,216.804,9.6072,145.656,16.928,124.992,13.5864,164.0205,0,0
9961,4,125.17,84.0,7.2,157.5,14.8168,132.699,14.324,183.4875,9.2672,187.698,8.9856,179.9805,14.7328,128.3415,12.3512,168.126,1,0
9962,0,134.37,94.5,9.6,115.5,13.448,120.666,13.4576,179.802,9.588,201.4635,9.1984,180.2955,18.1936,137.8125,11.6896,179.2875,2,0
9963,2,241.89,63.0,4.0,105.0,13.352,116.3715,13.744,198.6705,10.5784,210.1995,8.2904,168.4305,13.7144,115.92,13.1976,165.228,0,0
9964,4,153.08,84.0,7.2,63.0,15.508,136.0485,13.1,196.917,8.9464,181.209,9.7616,165.5745,16.0552,111.0585,10.9968,167.181,1,0
9965,1,109.56,94.5,2.4,21.0,14.812,125.1705,13.36,198.2925,7.9248,177.2925,8.5472,161.3535,15.334764208456244,126.9555,11.096,168.5308173850917,3,0
9966,4,242.94,52.5,13.6,84.0,13.3184,106.8585,12.3296,190.008,9.380174600844192,209.139,7.632,169.9425,14.8088,146.496,12.7168,173.8275,1,0
9967,3,85.09,136.5,5.6,21.0,13.208,134.232,13.0928,184.968,8.9272,189.777,9.368,175.6755,14.6328,116.6655,13.056,175.875,3,0
9968,4,194.42,73.5,5.6,52.5,14.628,123.081,13.1816,202.0305,9.6328,175.728,8.1792,169.0395,15.6736,115.752,10.824,169.974,1,1
9969,4,162.78,73.5,13.6,31.5,15.884,99.036,14.3568,190.764,8.9768,196.791,9.7224,175.7385,17.2328,139.23,12.4192,177.429,1,0
9970,0,153.72,84.0,4.8,63.0,14.7336,139.8075,14.536,194.838,9.1392,206.7765,8.2928,169.3545,17.0688,143.997,11.5888,155.6415,2,0
9971,1,121.28,105.0,4.0,73.5,13.248,138.957,13.4632,194.8485,9.1288,198.2715,10.0968,146.0025,14.356,134.8515,12.7192,158.529,3,0
9972,0,80.75,31.5,7.2,52.5,14.1784,123.2073365962834,13.2152,169.4385,8.6392,202.3455,9.143454445837396,159.9675,15.116,137.0145,11.5944,162.8235,2,0
9973,2,103.77,10.5,9.6,105.0,12.336,123.2073365962834,14.0872,181.4085,9.112,212.9505,9.3368,143.241,15.6272,122.388,16.2088,168.4095,0,0
9974,1,143.54,21.0,0.8,31.5,13.3424,125.1495,14.0416,183.7185,10.1944,198.45,8.608,176.379,15.5264,125.076,12.4912,165.795,3,0
9975,4,96.97,73.5,6.4,21.0,14.6448,118.4295,13.69768284260269,180.4635,8.5992,193.0215,8.8488,183.6975,15.26,120.981,12.7784,176.3685,1,0
9976,0,125.32,84.0,5.6,126.0,14.4136,109.788,14.0688,195.4785,11.4416,189.084,9.5896,136.0065,18.0912,122.86838824694618,11.9688,139.65,2,0
9977,2,193.49,31.5,6.4,63.0,14.7976,125.601,15.116,175.7385,9.9056,179.571,8.54,165.1965,15.6592,118.881,13.572,174.531,0,1
9978,2,101.49,115.5,11.2,31.5,14.241585379434216,115.1115,14.8184,177.5655,8.7584,217.4655,10.0664,155.8725,16.3312,130.62,12.8336,170.961,0,1
9979,2,114.71,52.5,3.2,73.5,13.7448,114.975,13.3344,195.174,7.8416,195.678,10.3264,182.1225,13.5088,140.028,13.6776,154.728,0,0
9980,2,156.41,10.5,10.4,31.5,13.6304,115.668,14.4232,198.597,9.6144,196.392,9.143454445837396,172.6515,14.4912,127.3335,12.7624,191.499,0,0
9981,4,244.85,52.5,6.4,63.0,15.3008,135.366,14.1448,195.3525,8.992,206.3355,8.6056,175.1505,15.4696,129.36,12.7128,178.542,1,0
9982,2,91.14,84.0,6.4,63.0,15.0384,123.732,13.7104,176.1795,10.3064,199.78686732152738,9.368,188.853,14.7264,134.148,14.0256,165.7845,0,0
9983,4,113.52,42.0,8.0,52.5,13.82,130.4835,14.2936,165.942,8.3912,195.027,9.7416,156.6705,17.0048,127.9635,12.7016,140.6895,1,0
9984,4,153.75,73.5,1.6,52.5,14.7992,123.8265,13.7696,183.288,9.380174600844192,184.6215,11.4752,158.8755,15.4096,115.542,12.1552,163.7265,1,0
9985,4,99.71,157.5,8.0,84.0,13.5336,127.869,14.5896,207.3855,9.2248,185.3355,8.3216,152.208,15.804,115.122,12.5376,146.6115,1,1
9986,4,142.63,94.5,4.8,73.5,14.3344,156.471,14.5448,190.869,9.0056,208.0785,9.9224,190.1235,15.256,143.556,12.7888,181.1355,1,0
9987,2,120.12,31.5,0.0,136.5,14.1912,126.084,13.69768284260269,169.743,9.7736,199.8255,9.3144,154.224,19.372,120.6765,12.52185326061181,164.388,0,0
9988,3,130.34,52.5,7.2,42.0,14.8608,113.463,12.4184,181.0515,9.684,198.156,9.5168,161.805,15.2048,107.751,11.5992,185.9655,3,0
9989,3,131.74,21.0,5.6,73.5,14.744,99.498,13.948,191.184,10.2144,196.413,9.0008,175.161,16.7256,131.6175,11.5696,168.5308173850917,3,1
9990,1,99.55,273.0,1.6,0.0,14.7448,143.283,15.0672,177.5655,9.3464,182.8995,8.7824,184.9785,15.9584,118.923,14.092,185.8185,3,0
9991,1,74.79,105.0,2.4,63.0,14.2752,118.041,13.9568,208.9605,9.380174600844192,197.211,9.143454445837396,177.681,14.5112,140.07,12.0672,160.188,3,0
9992,1,139.97,31.5,1.6,42.0,14.3248,129.885,13.8008,197.232,7.5872,197.274,8.7552,169.2395625349097,14.6128,115.122,13.9248,199.332,3,1
9993,1,79.66,178.5,4.0,31.5,13.7792,96.495,13.6768,194.439,8.8408,211.974,9.9448,175.308,16.9728,125.307,12.184,189.798,3,1
9994,1,99.1,115.5,2.4,52.5,14.4064,109.7985,13.2816,201.201,9.336,194.0925,9.4712,169.743,15.624,120.9075,13.552,192.6225,3,0
9995,4,81.1,147.0,4.0,42.0,13.0264,113.295,13.1888,196.0665,8.7,215.019,8.636,189.8925,15.2968,134.5995,11.6064,144.1755,1,0
9996,1,188.24,210.0,3.2,52.5,12.9784,128.5095,15.5536,176.4525,8.7656,181.251,10.4072,181.0515,18.1016,106.071,11.7272,180.0225,3,0
9997,2,144.45,73.5,5.6,63.0,13.5296,125.811,14.3792,190.89,9.7008,206.5455,9.0208,141.015,17.4992,122.86838824694618,12.2904,153.888,0,0
